WID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Mean,Class
6335460.0,0.5244780873819259,0.1013996847994628,0.5926688574484268,0.9988591907254124,0.9180349134990484,1.0,1.0,0.0,0.2969942714375381,1.0,1.0,0.996431492914971,0.9691446606986384,0.9827348266696108,0.060306229392277,0.758287064668079,0.0,1.0,0.6177460762545103,0.4204231340696047,0.0,0.5153276915967315,0.0907336648475824,0.1212253196438538,0.0,0.558591806641907,SD
6335465.0,0.8841945070423469,0.4990874797152617,0.9447474848939976,1.0,1.0,1.0,1.0,0.0870556466709931,0.8747630866425241,1.0,1.0,1.0,1.0,1.0,0.4035936720485937,1.0,0.0205691839597462,1.0,1.0,0.9770220579239648,0.0100371147997086,0.8828624522134917,0.7366694552160754,0.5467990899603552,0.0,0.7546960492434823,SD
6335470.0,0.6167567178257152,0.2374030971167965,0.7151490447051729,0.9596705217513528,0.8102195775593345,1.0,1.0,0.0,0.262706760480921,1.0,1.0,0.9485822331619956,0.8709884609923844,0.9126101879339892,0.050171499310145,0.6406081400616517,0.0,0.9496206007087684,0.5861196145870969,0.3066549222369957,0.0,0.4414647249795717,0.1112989056929491,0.1537901331229031,0.0,0.5429526056891099,SD
6335485.0,0.0,0.0,0.0,0.3490000367164612,0.0,0.5412222445011139,0.9718333333730698,0.0,0.0,0.9123888909816742,0.6903888881206512,0.5576111078262329,0.0219231247901916,0.1792222261428833,0.0,0.0,0.0,0.4073889255523681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18523915112018585,SD
6335520.0,0.0469209756056196,0.021259989709728,0.361197120582317,0.9851147995018852,0.2603295333197384,0.9192772669993682,1.0,0.0,0.0,1.0,1.0,1.0,0.5252734817623207,0.7306257279941752,0.0,0.1489457877650928,0.0,0.8038808837721948,0.1934650080501172,0.0128483283542788,0.0,0.1485563842961545,0.0,0.0,0.0,0.36630781150851965,SD
6335521.0,0.0702993802662703,0.0284905796197462,0.4036111157051618,0.986377670655561,0.3183581191612385,0.955344844874708,1.0,0.0,0.0,1.0,1.0,1.0,0.6110750953991908,0.8056092403383762,0.0,0.2142120486647312,0.0,0.8435890632559404,0.2633735655971656,0.0192500157787677,0.0,0.1814514829134954,0.0,0.0,0.0,0.3880416888892141,SD
6335530.0,0.2990454852096757,0.3250634741530434,0.666745343466786,1.0,0.6436828209947209,0.9891814949233756,1.0,0.0,0.0588457081156916,1.0,1.0,1.0,0.8428630049074961,0.9050468098891974,0.0044762504116632,0.404820835318311,0.0,0.991432588884804,0.5129543631464683,0.1971799806375433,0.0,0.4915583301991307,0.0217131052730502,0.0535946260559407,0.0,0.49632816886347597,SD
6335540.0,0.8988447949098847,0.8877635575020095,0.9764244400881478,1.0,0.987947338792676,1.0,1.0,0.0104606680327984,0.5194341292464288,1.0,1.0,1.0,1.0,1.0,0.320130350818538,0.9269378251333668,0.1726457410254968,1.0,0.9612947797994268,0.7792473457787125,0.1206437698345579,0.9808947070435172,0.4801341795854879,0.6395801798039318,0.0776710069807993,0.7496021925750312,SD
6335550.0,0.9260833337903022,0.2678889036178589,0.9021111130714417,1.0,1.0,1.0,1.0,0.0,0.5025274753570557,1.0,1.0,1.0,1.0,1.0,0.179722249507904,1.0,0.0,1.0,1.0,0.675944447517395,0.0,0.7249999940395355,0.3701666593551636,0.4858888983726501,0.0,0.6814133229851723,SD
6335560.0,0.3794166892766921,0.0,0.3869444727897616,0.904833339154719,0.8105494529008839,1.0,1.0,0.0,0.1172527670860273,1.0,1.0,0.9494444467127318,0.9215109944343556,0.972305556759238,0.0,0.5795555710792514,0.0,0.9756666664034124,0.5781666710972752,0.1863333284854861,0.0,0.2137778103351561,0.0940555632114396,0.1473333537578561,0.0,0.48868586733937136,SD
6335565.0,0.423137438015868,0.0479914157001462,0.5207486788275284,0.9381439811756092,0.8161778303656276,1.0,1.0,0.0,0.1384916150788664,1.0,1.0,0.9292082946925584,0.8904370908612131,0.9420290595448704,0.0,0.586025504955521,0.0,0.9383440538033242,0.5711434421848337,0.1951632056595363,0.0,0.218102303714957,0.1260260953069925,0.1656481981739559,0.0,0.49787272832245627,SD
6335570.0,0.0088333487510681,0.0,0.1947777867317199,0.6946666836738586,0.6110439598560333,1.0,1.0,0.0,0.0,1.0,1.0,0.8818888887763024,0.674945056438446,0.8853333368897438,0.0,0.3259444832801819,0.0,0.7621666789054871,0.3408333659172058,0.0,0.0,0.0,0.0,0.0,0.0,0.3752173435688019,SD
6335580.0,0.0,0.0,0.0,0.3052853089992648,0.069078595841024,0.7274205158668715,1.0,0.0,0.0,0.975024487823913,0.7485628504729622,0.413074153986455,0.1770716034863374,0.395485612558048,0.0,0.0,0.0,0.6387186399240621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21798887075835746,SD
6335600.0,0.1734240519623438,0.0338324858210196,0.3435851873644807,0.8098358752869963,0.4507175849799568,0.8877013670650099,0.9877755255031374,0.0,0.0635266726674726,0.9770598275826806,0.9435485105372398,0.863955587161467,0.577036486234395,0.7284671636289773,0.008231612014859,0.3111475580452469,0.0005468698265424,0.7945466858964589,0.2880829664019509,0.0943265986484672,0.0,0.1244470611860978,0.0348713171600533,0.0466685415208505,0.0,0.38173342145982814,SD
6335603.0,0.7701978549355128,0.3146819178929226,0.9503590989461852,1.0,1.0,1.0,1.0,0.0,0.4787972451467487,1.0,1.0,1.0,1.0,1.0,0.1046644606443292,0.9300431392136556,0.0077348199969008,1.0,0.9493763442553136,0.5518421713838619,0.0,0.5599710391065775,0.3167319498133392,0.3520774658247999,0.0,0.6514591002864059,SD
6335606.0,0.3453116453109063,0.0658202450013951,0.4722478396315229,0.889083272877271,0.6798007152398231,0.987088070322616,1.0,0.0,0.1600646255880325,1.0,0.9775971603969774,0.8950102730935088,0.7454344816920495,0.8392626781625976,0.0240478261579234,0.4746165908874662,0.0011378356302871,0.8991861175236927,0.4578845904396061,0.197790912975448,0.0,0.2003487253484848,0.0896142671822397,0.1164340898613807,0.0,0.4607112785329292,SD
6335620.0,0.0186817668926911,0.0,0.2589906843087332,0.8105982262635496,0.2469201435630578,0.8214752306627119,1.0,0.0,0.0,1.0,0.9860366189458876,0.9331129980538256,0.4586583807822303,0.6930523430834212,0.0,0.1800813580158665,0.0,0.7675635442469171,0.1734192243553639,0.0,0.0,0.0967490940311263,0.0,0.0,0.0,0.3378135845282153,SD
6335640.0,0.0021417466170547,0.0,0.02295652201887,0.4199258185634239,0.068516215863719,0.6222334746034849,0.9799763307708876,0.0,0.0,0.9732030753530864,0.8130877457762655,0.5981804558246363,0.1430430475686842,0.3708796602798479,0.0,0.0405540420244123,0.0,0.5352428867756361,0.0109775903853541,0.0,0.0,0.0,0.0,0.0,0.0,0.22403674449701455,SD
6335660.0,0.3646303530136782,0.0605506800714132,0.4501589125043518,0.9284143023183296,0.6536048697623326,1.0,1.0,0.0,0.0980403408760286,1.0,1.0,0.9946272440260496,0.8396615876218678,0.966458176173192,0.0,0.5536124288621703,0.0,0.9383458914691069,0.5485884956607546,0.1495545278754213,0.0,0.1544419622317914,0.0601445503070355,0.0807863573313611,0.0,0.47366482720419534,SD
6335671.0,0.5845833420753482,0.049388885498047,0.6590555608272556,1.0,0.912967033684254,1.0,1.0,0.0,0.1568681299686433,1.0,1.0,1.0,1.0,1.0,0.0,0.7623611204326157,0.0,0.9677777783945204,0.8312777807004755,0.2563055753707888,0.0,0.2554444670677188,0.0964444577693942,0.116888910531998,0.0,0.5459745216928423,SD
6335675.0,0.0302642177893195,0.0,0.2636827301993401,0.7344379433786005,0.3068573966844907,0.7674522107761629,0.9710631249777566,0.0,0.0,0.9270856400703478,0.8924848026832242,0.7367647994762601,0.3698328662250364,0.570442152168562,0.0,0.1364113407444517,0.0,0.6432886919249281,0.1145175714972792,0.0084389312686982,0.0,0.0192594961071947,0.0,0.0,0.0,0.2996913566388661,SD
6335676.0,0.0606635406731114,0.0,0.5424521011958338,0.999028753808594,0.594717850446236,0.9992230030468752,1.0,0.0,0.0,1.0,1.0,0.9893995410032046,0.7156507799712238,0.9115888430025456,0.0,0.35057092879484,0.0,0.8156835759261211,0.3010261523427518,0.0295574257979193,0.0,0.0674565426554945,0.0,0.0,0.0,0.41508076154659,SD
6335680.0,0.4140833616256714,0.2725555896759033,0.7851666659116746,1.0,0.8915384635329247,1.0,1.0,0.0,0.186758279800415,1.0,1.0,1.0,1.0,1.0,0.0,0.6544444561004639,0.0,1.0,0.5905555784702301,0.3127778172492981,0.0,0.4915555715560913,0.0,0.0457777976989746,0.0,0.5458085432648658,SD
6335681.0,0.0961166375682902,0.0276069788798053,0.4182362126716019,0.9393125020892896,0.4042662548717615,0.9329392168048486,1.0,0.0,0.0184309145669998,1.0,1.0,0.9759785409851937,0.6286085139104733,0.7919442119780208,0.0,0.2538039594370526,0.0,0.8462848124571497,0.2421594061030113,0.058769570856398,0.0,0.1779899307878958,0.0,0.0021939689148508,0.0,0.3925856653153057,SD
6335690.0,0.0542943174207686,0.0,0.1814804102949807,0.6168104762401189,0.2765505505233555,0.6912609350146756,0.9047115425997376,0.0,0.0,0.8632946432623188,0.7872896516050837,0.6273774995939911,0.3696993684182181,0.5021089942123317,0.0,0.1631981826865905,0.0,0.7117808145191923,0.1258893837425028,0.008177528814056,0.0,0.0276478269879193,0.0,0.0,0.0,0.27646288503743366,SD
6335696.0,0.8969166725873946,0.2131111025810241,0.816222220659256,1.0,1.0,1.0,1.0,0.0,0.4985714554786682,1.0,1.0,1.0,1.0,1.0,0.2555555701255798,1.0,0.0358791351318359,1.0,1.0,0.8453888893127441,0.0,0.8414444476366044,0.4294999837875366,0.534500002861023,0.0,0.6946835792064667,SD
6335710.0,0.5563719198526007,0.0704115174611904,0.5965374982870479,0.9099702912301512,0.8206944404334692,0.9699605381100714,1.0,0.0,0.1565991472845392,1.0,1.0,0.9349551400922468,0.8533717083275543,0.9097375121379604,0.0,0.6963192333074842,0.0,0.9125592793531068,0.7283685900651196,0.2726503428189694,0.0,0.2869183931854246,0.1738296483926007,0.1853184743232203,0.0,0.5213829469865103,SD
6335730.0,1.0,0.5948080002414337,1.0,1.0,1.0,1.0,1.0,0.0316084408826519,0.5850091699759802,1.0,1.0,1.0,1.0,1.0,0.3897409699362427,1.0,0.0676271617819054,1.0,1.0,0.8554011409363365,0.0,0.8851951779141501,0.6093166145283314,0.6330990946114864,0.0,0.7460722308323408,SD
6335735.0,0.3486250191926931,0.009305566549301,0.47649999707937,0.854138895869254,0.7819505482912047,1.0,1.0,0.0,0.1053571403026572,1.0,1.0,0.921027779579162,0.8386538475751865,0.925499998033046,0.0,0.5965833291411377,0.0,0.8705277778208248,0.6485833525657627,0.1865555644035325,0.0,0.1933333277702316,0.1221666634082784,0.1227500140666952,0.0,0.4800623528659335,SD
6335800.0,0.5157884116949256,0.5283617047958511,0.7774613988381682,1.0,0.801690789199463,0.9966940407312562,1.0,0.0153318515370655,0.2492285912222357,1.0,1.0,1.0,0.953158969915402,0.9799652567944412,0.131250772408444,0.6097462775783032,0.068615376808146,1.0,0.7101431318692734,0.4711217597620863,0.0565343631013766,0.7581124826103088,0.1868937663563811,0.2944440487454842,0.035779397092383,0.6056128956424398,SD
6335830.0,0.0,0.0,0.0127393286438057,0.3844162901835463,0.0541752767377269,0.5136587865927729,0.9018252618530102,0.0,0.0,0.8976243815903484,0.7053454547095835,0.5374153036195759,0.0797590388433548,0.2135987309354227,0.0,0.0,0.0,0.4148817140020604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18861758270844828,SD
6336510.0,0.0671656363233719,0.0,0.121235793985714,0.7314785536338501,0.3301808998409777,0.8671691639541259,0.9048754376366338,0.0,0.0,0.9737651542903866,0.9884421857736336,0.8951252151936449,0.4269363061036723,0.8094551689783028,0.0,0.4340567809997565,0.0,0.6566325671690524,0.3414018205179401,0.0,0.0,0.0337942920123706,0.0,0.0,0.0,0.34326859905653734,SD
6336910.0,0.0,0.0,0.0,0.1557902967569638,0.0,0.4562468568188033,0.7065022624958227,0.0,0.0,0.7179958114129146,0.5572632734159151,0.3276601993560669,0.0035305466714127,0.1495412259555578,0.0,0.0,0.0,0.2287309935797364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13213045865852774,SRD
6336920.0,0.0,0.0,0.0178608479943715,0.3607172577243444,0.059438146004753,0.6863239045937871,0.8892313929631762,0.0,0.0,0.9583001906359604,0.9057616445186402,0.6479682100621168,0.1434089184313869,0.4514336545783054,0.0,0.0397985608701655,0.0,0.4388773676407677,0.0023299635110848,0.0,0.0,0.0,0.0,0.0,0.0,0.22405800238115436,SD
6336930.0,0.00139155467647,0.0,0.073514322593652,0.4606042725157159,0.1016132756102349,0.734277495465829,0.8453562896232174,0.0,0.0,0.8845277986332802,0.936722871330568,0.7406940542795803,0.2170412600220203,0.5976206567373694,0.0,0.2130993598618351,0.0,0.4056829086681556,0.0974560185790935,0.0,0.0,0.0,0.0,0.0,0.0,0.2523840855438808,SD
6337050.0,0.0,0.0,0.0,0.7782089462224291,0.0,0.0,0.4026206005008,0.0,0.0,0.3347434870875379,1.0,0.7911357158709269,0.0,0.1959450641851014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14010615255467182,SRD
6337060.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6805045566904375,0.0,0.0,0.407436317610848,1.0,1.0,0.0,0.4643331422013448,0.0,0.0,0.0,0.004217669589573,0.0146217751793525,0.0,0.0,0.0,0.0,0.0,0.0,0.18284453845086224,SD
6337100.0,0.1540890538395565,0.222440015826579,0.2773276841337613,0.9916434341168312,0.397234711595778,0.8001291933107472,0.981127559722264,0.0013757105676252,0.0407765685924078,0.9772475534038176,1.0,0.9970707064707188,0.5519717197137983,0.8373586482571049,0.0085737045391516,0.2914352710532901,0.0089503044180869,0.7364764578312425,0.3687243558822972,0.0749149647235236,0.0043180360804968,0.3753867786252253,0.0324437635898573,0.05961798675897,0.0038146484282103,0.4077779532592537,SD
6337200.0,0.0852459421659338,0.12159110493038,0.1463906684740222,0.961163928230994,0.2228516761732805,0.4397178983674902,0.8677598174627055,0.0012493034247332,0.0221408949272772,0.7802738483838824,1.0,0.968375591283802,0.3041149053439679,0.6468970028879933,0.0056988864110168,0.154265899677369,0.0061925901612836,0.4204863179760398,0.2040400250553415,0.0389408637661327,0.0026737731644306,0.2055189703173553,0.0191694478986822,0.0339226850446189,0.0029955632601386,0.3064671041915549,SD
6337250.0,0.038717409344074,0.0522657535024787,0.0523128634114431,0.9915330426183264,0.1074459952978946,0.1901378358250541,0.8730870884240509,0.0015513330799395,0.0092142107227697,0.6970373823558532,1.0,0.984019629299648,0.1345591492166136,0.5748894322180458,0.0045143587390792,0.0560318709143804,0.0053136742606486,0.2172681795656897,0.0926743346684382,0.0126400912637333,0.0017885986997567,0.0890017532994047,0.0111666246539375,0.0173025806613527,0.0031444852661731,0.24870470709235146,SD
6337340.0,0.8297499995678658,0.813962968687215,0.9322407444318136,1.0,0.9633516495426496,1.0,1.0,0.1011666655540431,0.417454227805133,1.0,1.0,1.0,1.0,1.0,0.1980185310045831,0.8719259301821388,0.2378571530183097,1.0,0.9516111115614572,0.6613889038562734,0.1581685145695951,0.9568148156007132,0.4619074016809396,0.6018148263295441,0.1626190543174687,0.7328020999083895,SD
6337400.0,0.212133539623369,0.2946074993541786,0.3748953651659889,0.996365251306837,0.494023573661522,0.9270418666749128,1.0,0.0019560679248659,0.0579785746993231,1.0,1.0,1.0,0.6897610483382502,0.912877382327584,0.0121906081416983,0.3883665698306871,0.0127260804721649,0.8797656025474985,0.4667197585031782,0.1065185970339023,0.0061396430864481,0.4880537266393352,0.0461304919897539,0.0845940519095789,0.0054238962836079,0.4583307678205874,SD
6337504.0,0.3002877197410822,0.3835848862320059,0.4243584053160258,1.0,0.6880601666070054,0.9923571965360296,1.0,0.0,0.0753578518206747,1.0,1.0,1.0,0.8236519674873386,0.996945110465594,0.0021286522169298,0.6259731408631186,0.0006076632443226,0.9307192109545251,0.7701234061937415,0.1065224829669369,0.0,0.604783902102357,0.0560957264831477,0.1371844455248735,0.0,0.5167496773902284,SD
6337506.0,0.1426636397890357,0.1999293035191585,0.3560332753024974,0.9981551517118266,0.4640420929905438,0.9365183576308314,1.0,0.0,0.0335094469256091,1.0,1.0,1.0,0.6689854527953035,0.8839576395056217,0.0058851617649947,0.3477930127792621,0.0060658540257182,0.8956226446585731,0.3807142552279386,0.0571214809914296,0.0018628642061712,0.4054706022223482,0.0311255903730313,0.040634625083597,0.0017000755434249,0.4343116210818767,SD
6337514.0,0.1705977706411438,0.2459025512573272,0.3067484309066566,0.9970070976721676,0.437244544346977,0.8686430870852097,0.9995768875006402,0.0015231007656695,0.0451452684205831,0.9987569696070872,1.0,1.0,0.6047477304831458,0.8766111958236873,0.0094922698534971,0.3222998358264522,0.009909217703907,0.8055572202057829,0.4061589428970347,0.0829411671435171,0.0047806596933731,0.4153093884443329,0.0359197074790338,0.0660053091232791,0.0042233403438899,0.42860406772897575,SD
6337519.0,0.2033607686068523,0.2857087106876215,0.3615993523841319,0.996540062696992,0.4823012318651842,0.9166887652635138,1.0,0.0018619918326655,0.0551901246308318,1.0,1.0,1.0,0.6745091243051187,0.9072857306806222,0.0116043070419566,0.3744990458441914,0.0121140261029731,0.8707287810146178,0.4559996378154582,0.1013956392734686,0.0058443600741681,0.4772874689375124,0.0439118694345177,0.0806613241446057,0.0051630367498586,0.4529702143754743,SD
6337542.0,0.1000000238418581,0.2799444595972699,0.3115741014480593,1.0,0.5476556817690534,0.9388703703880312,1.0,0.0,0.0,1.0,1.0,1.0,0.72137363255024,0.9737037047743796,0.0,0.3375185330708825,0.0,0.7929814880092941,0.4583148260911309,0.0,0.0,0.4508148332436881,0.0,0.0,0.0,0.4365100661913556,SD
6337570.0,0.0,0.0,0.0,0.7372018964699626,0.0,0.0636637009745371,0.6666924025139094,0.0,0.0,0.6587136377180075,1.0,0.8773819460863539,0.0166796628393875,0.3407271852086538,0.0,0.0,0.0,0.0001464053772624,0.0019133660798919,0.0,0.0,0.0,0.0,0.0,0.0,0.17452480813071866,SD
6338110.0,0.0,0.0,0.0,0.3120632826260034,0.0,0.0009594707285887,0.2808649311618391,0.0,0.0,0.3645283837614851,0.9117575148503028,0.5856911417661794,0.0,0.0494838885664749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10021394453843493,SRD
6338150.0,0.0,0.0,0.0,0.3821286853257663,0.0,0.0028700226462644,0.3980111618439537,0.0,0.0,0.4475861846934482,0.941197179314556,0.6514812187427105,0.0,0.1023290506254784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11702414012768711,SRD
6338161.0,0.0,0.0,0.0,0.5981385200776479,0.0,0.0,0.2558630524978356,0.0,0.0,0.3475703546107319,1.0,0.7691215285780508,0.0,0.1518802857911241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1249029496622156,SRD
6340050.0,0.0,0.0335439355666393,0.0,1.0,0.1155917813172196,0.0308889680281527,0.9922004430744396,0.0,0.0,0.6932697092056469,1.0,1.0,0.0305383526665405,0.7400243053300533,0.0,0.0,0.0,0.1179760850429647,0.0632005593384315,0.0,0.0,0.0850043837453752,0.0,0.0,0.0,0.23608954093261858,SD
6340070.0,0.0,0.0120858551747799,0.0,1.0,0.1512305881949295,0.0,0.9990419116044288,0.0,0.0,0.5989487104199552,1.0,1.0,0.0187391297382842,0.7361104372579406,0.0,0.0,0.0,0.0310152002516047,0.0260464954216712,0.0,0.0,0.0032606059657919,0.0,0.0,0.0,0.22305915736117543,SD
6340110.0,0.3639983099913473,0.4657098984304954,0.4480052587608572,1.0,0.650806775437226,0.6524805155414843,0.9998944343146128,0.0232710107373871,0.2130172800440499,0.9699915903956275,1.0,1.0,0.6280592912392787,0.9261568220708344,0.1786478755585506,0.2582461866122791,0.0685167049045421,0.7179205760768552,0.4423094242921944,0.2765356795292935,0.0572277562975925,0.5153017788613583,0.1458492208032794,0.1743844017239638,0.0376889369465739,0.48856078914278744,SD
6340130.0,0.6629477918724702,0.7908953154239978,0.7783577729494804,1.0,0.9182032469331984,0.9128899117212104,1.0,0.0439169569130227,0.4070606338359793,0.9963826606160666,1.0,1.0,0.8613389235188126,0.9883563176057858,0.3502872013660826,0.4054614255837404,0.1272951974543886,0.9494274676571858,0.6927361658632598,0.5132267161661578,0.110651186056951,0.7538168200198632,0.2604567710109311,0.3073363186655856,0.0680580406742312,0.6359641136763361,SD
6340140.0,0.5064833415110982,0.6034883421530107,0.6132311638757197,1.0,0.7644528640190328,0.8264422106645043,0.9999792051839104,0.0325832655871792,0.2978710350482154,0.9885447012796827,1.0,1.0,0.7662054341290431,0.9483005925238076,0.2498846182942261,0.357711327971797,0.0959270875204632,0.8507402196027128,0.5772620206859803,0.3856304375126583,0.0801283280492437,0.6360273113898078,0.2039413990466379,0.2433553438367325,0.0527707479527619,0.5632384399135291,SD
6340150.0,0.3891179447340719,0.493693961023641,0.4789222387412314,1.0,0.6814941117688351,0.6954785634005785,0.9999356199671436,0.0248769503084556,0.2277176677154168,0.9813067312842572,1.0,1.0,0.6614016187107795,0.9345348745713392,0.1909764201105876,0.2759619847735299,0.07324506367362,0.7547938722791772,0.4680393772822844,0.2956194913834533,0.0611770612692979,0.5428423718194656,0.1559143201554616,0.1864187226422082,0.0402898620166986,0.5045503531852613,SD
6340160.0,0.4873959389365069,0.5814540777620987,0.5904729913715243,1.0,0.7416927576749462,0.8019325819768977,0.9999799888602796,0.031355328049092,0.2866454252496533,0.984336004639626,1.0,1.0,0.743022552918052,0.9394060608827728,0.2404674313590158,0.3442408586602695,0.0923119657834909,0.8266403933192862,0.5559717678674676,0.3710975145070187,0.0771086005878395,0.6155383583170715,0.196255634745655,0.2341842200587395,0.0507820221097134,0.5516916990254807,SD
6340170.0,0.6217882624360936,0.7310021367735607,0.7323079249765981,1.0,0.878542186320734,0.8870767070904472,1.0,0.0430744230220862,0.3762508113181524,0.9951107871049382,1.0,1.0,0.8365452402864348,0.9785320392386748,0.3230376368639797,0.3945727056198817,0.1224213976225629,0.9205395228292312,0.6588784684758188,0.480041055703868,0.1037918040709792,0.7133366991485035,0.2511963947380477,0.2936570840062139,0.0670804162195895,0.6163513481546559,SD
6340180.0,0.5007378490912554,0.5971671603814046,0.6066365187428732,1.0,0.7582507778645067,0.8201004143212325,0.999979441078062,0.0322136445353074,0.2944920181414516,0.9875619098769588,1.0,1.0,0.7600291785212328,0.9459167204739798,0.2470499541254869,0.353664061114234,0.0948389009819641,0.8441116655767176,0.5709297837207289,0.3812558874060758,0.0792193609348504,0.6300339492012286,0.2016279098036972,0.2405947470534886,0.0521721222774387,0.559943359008967,SD
6340190.0,0.7301571009564131,0.8673808728901855,0.8490970826361214,1.0,0.9625944198628656,0.9591900549051414,1.0,0.0484671999951844,0.4492362526248866,0.9963722916781153,1.0,1.0,0.9047108240251706,0.9916154929622278,0.3865805155395234,0.4469171208184343,0.1404842736637531,0.9789097250577632,0.7552560918217088,0.5662619574149917,0.1221157735256544,0.8049064163226693,0.2874427396162201,0.3391794848638891,0.0751095453897496,0.6664794094628267,SD
6340200.0,0.0677976584954005,0.2230149047562827,0.1629712265530503,1.0,0.4059778458433786,0.7325834959452233,1.0,0.0003872588517768,0.0176283404346161,1.0,1.0,1.0,0.5588619277542278,0.8888828941636612,0.0046222407927242,0.1932755673966862,0.0047507104230667,0.7396027955076221,0.2903629411286857,0.0270513253556328,0.0024744109853779,0.445103005111423,0.0198023035552246,0.0323498425896841,0.0030387260445545,0.39282157686753194,SD
6340218.0,0.0,0.0055404162325205,0.0,1.0,0.0077390523952025,0.0,0.744350281606667,0.0,0.0,0.4386952911472598,1.0,1.0,0.0,0.5418207316317156,0.0,0.0,0.0,0.0092658719135709,0.0450683595237164,0.0,0.0,0.0013691866104318,0.0,0.0,0.0,0.19175396764244337,SD
6340220.0,0.1127683015890882,0.5047330346165627,0.2484331048546907,1.0,0.6734901953776061,0.9277278583970344,1.0,0.0,0.0,1.0,1.0,1.0,0.7554362025125049,0.9842905996870712,0.0,0.3701151664500521,0.0,0.866338878561386,0.5071872632676762,0.0147315974434645,0.0,0.6509700850583005,0.0,0.0244231432376811,0.0,0.46562581724212476,SD
6340300.0,0.1747966075830439,0.2373892276186889,0.2721656926786606,1.0,0.4391052096204692,0.6589869257040171,0.9999175570970246,0.00218408840601,0.0716460398714163,0.971082778262246,1.0,1.0,0.5692734912128022,0.8643545732720413,0.0382865956982374,0.2548702651308002,0.0193797482589756,0.6551226862911185,0.3460529271399346,0.1135740050717493,0.0116692917241992,0.4167150682102565,0.0679482259549311,0.0990226061338231,0.0114429324075841,0.4117994617339212,SD
6340301.0,0.2123087630166643,0.2812918743159713,0.3326455381589075,1.0,0.5151576456277589,0.7639151199880219,1.0,0.0023829911511292,0.087856129223588,0.9968844555613467,1.0,1.0,0.6508622026445512,0.9026105599697049,0.048145724886434,0.3006422279758906,0.023374992235322,0.7509864083002573,0.4012535420565412,0.1411917837172356,0.014700585514735,0.4755049458082447,0.0836602163533552,0.1183697292543122,0.0140472067539786,0.4447117057005579,SD
6340303.0,0.9624596893247658,0.9764026892665768,1.0,1.0,1.0,1.0,1.0,0.0067440192878639,0.5869588458549544,1.0,1.0,1.0,1.0,1.0,0.4690353550994028,0.970470156278834,0.1450417708224995,1.0,1.0,0.8135742187922146,0.1088019313381272,1.0,0.5078428219908628,0.6524768347631215,0.0798785439954386,0.7711874750725866,SD
6340315.0,0.3240974047218797,0.527435238810864,0.4025805567341917,1.0,0.7287538808413266,0.8869590146016081,1.0,0.0,0.1206774339004694,1.0,1.0,1.0,0.8253161246974541,0.9932425683778324,0.0150528630744828,0.5659561587537806,0.0070252320784846,0.8589698927146739,0.7334707560880064,0.166441549828054,0.0,0.7186848918592411,0.1319101693469065,0.2282484171113472,0.0,0.529392886141624,SD
6340320.0,0.2731883496613466,0.2819561370797127,0.434478300196398,1.0,0.6059460012851553,0.892686882359686,1.0,0.0065546813754142,0.0754653270427891,1.0,1.0,1.0,0.7674415921307759,0.9593539642040924,0.0238535343898394,0.3911054411288037,0.030642928648771,0.8383482382099922,0.5499756760530009,0.1171739130968447,0.0179748113817585,0.5636579507178854,0.0834723384238555,0.1145626035707765,0.0194521923190282,0.481891634531037,SD
6340350.0,0.0,0.0,0.0,1.0,0.1431190996241576,0.388998345046072,1.0,0.0,0.0,0.9839238351344546,1.0,1.0,0.2678931551009766,0.7426007761658671,0.0,0.0,0.0,0.4951483402513394,0.0,0.0,0.0,0.0176980525366537,0.0,0.0,0.0,0.28157526415438083,SD
6340365.0,0.0175737942909549,0.0364575695974782,0.1442049526536344,1.0,0.3953762368560632,0.7149118148962984,1.0,0.0,0.0,1.0,1.0,1.0,0.5734106854766099,0.9124530196126216,0.0,0.0700151507962271,0.0,0.6835338078436697,0.186285186391327,0.0029560937601979,0.0,0.2594352993878513,0.0,0.0,0.0,0.35986454446251726,SD
6340410.0,0.6769590960226114,0.7063322730286637,0.7451072776724758,1.0,0.8663205839435508,0.8860144911738067,1.0,0.1342570337468318,0.5221606736148913,0.9952073170152884,1.0,1.0,0.8493469459903197,1.0,0.5746764178603017,0.6594684519048609,0.3463385053421178,0.9211562099758618,0.7659757889421736,0.6410755109401525,0.271589489124061,0.7930696825331109,0.5510865121637283,0.5907118644824483,0.253648621669726,0.7100201098858792,SD
